,user_id,product_id,avg_score,user_rating,user_skintype,user_eyecolor,user_haircolor,user_skintone,user_age,demo
13661,ljw8993,P386606,3.9891,5,combination,green,brunette,light,,011
13662,caunewton,P386606,3.9891,5,,brown,,olive,35to44,332
13663,ErinZ764,P386606,3.9891,5,,brown,,medium,45to54,333
13664,piamom,P386606,3.9891,3,,green,,light,45to54,031
13665,missaudone,P386606,3.9891,3,,brown,,medium,35to44,333
13666,sonsxx,P386606,3.9891,1,,brown,,light,25to34,331
13667,bigwildonion,P386606,3.9891,3,,,,,,439
13668,anitach,P386606,3.9891,5,,hazel,,light,35to44,231
13669,meggierose,P386606,3.9891,5,,blue,,light,25to34,131
13670,beautyfan7,P386606,3.9891,4,,blue,,medium,25to34,133
13671,jcalex,P386606,3.9891,5,,green,,fair,35to44,030
13672,amb40,P386606,3.9891,3,,,,,,439
13673,EllieFace,P386606,3.9891,5,,blue,,fair,25to34,130
13674,Jeezlouise,P386606,3.9891,5,,,,fair,25to34,430
13675,wittgirl,P386606,3.9891,2,,blue,,medium,45to54,133
13676,dcamp,P386606,3.9891,4,,blue,,fair,35to44,130
13677,zfriend,P386606,3.9891,3,,brown,,fair,25to34,330
13678,melanielynne,P386606,3.9891,3,,blue,,fair,35to44,130
13679,poopka,P386606,3.9891,2,,,,,35to44,439
13680,kapler19,P386606,3.9891,3,,green,,light,25to34,031
13681,lingy333,P386606,3.9891,2,,brown,,light,35to44,331
13682,harley89,P386606,3.9891,5,,hazel,,light,25to34,231
13683,josiemar,P386606,3.9891,4,,blue,,light,45to54,131
13684,Teacat,P386606,3.9891,5,,,,,over54,439
13685,WowWhoa,P386606,3.9891,4,,blue,,light,35to44,131
13686,gothamgirl,P386606,3.9891,5,,green,,light,35to44,031
13687,ladywillpower,P386606,3.9891,5,,brown,,medium,,333
13688,cherrybombtastic,P386606,3.9891,4,,brown,,light,25to34,331
13689,kimberlyb,P386606,3.9891,4,,hazel,,medium,35to44,233
13690,zencat,P386606,3.9891,5,,blue,,fair,over54,130
13691,misipigrl,P386606,3.9891,2,,brown,,light,35to44,331
13692,Blondeinabmw,P386606,3.9891,4,,green,,light,35to44,031
13693,lorncey,P386606,3.9891,5,,,,,,439
13694,beautylovertam,P386606,3.9891,5,,brown,,light,35to44,331
13695,lauratherunner,P386606,3.9891,4,,green,,medium,35to44,033
13696,Xanthippe77,P386606,3.9891,1,,blue,,fair,35to44,130
13697,makeuplina,P386606,3.9891,2,,brown,,olive,18to24,332
13698,DJMama,P386606,3.9891,3,,hazel,,light,35to44,231
13699,mberteig,P386606,3.9891,4,,blue,,light,45to54,131
13700,EZYoga,P386606,3.9891,2,,green,,fair,over54,030
13701,KaryG17,P386606,3.9891,5,,brown,,light,25to34,331
13702,cjmga,P386606,3.9891,2,,blue,,light,45to54,131
13703,foxfoto,P386606,3.9891,2,,blue,,light,25to34,131
13704,JaqiKim,P386606,3.9891,4,,,,,,439
13705,michelle500,P386606,3.9891,5,,blue,,fair,45to54,130
13706,artist22,P386606,3.9891,5,,blue,,fair,over54,130
13707,winterblonde,P386606,3.9891,5,,blue,,fair,45to54,130
13708,skippy143,P386606,3.9891,4,,hazel,,light,over54,231
13709,peggye,P386606,3.9891,4,,hazel,,medium,over54,233
13710,sleepyeyes,P386606,3.9891,5,,brown,,medium,35to44,333
13711,micmaxx,P386606,3.9891,5,,green,,medium,,033
13712,CNDC,P386606,3.9891,5,,blue,,fair,35to44,130
13713,monicaap,P386606,3.9891,3,,green,,light,45to54,031
13714,saras01,P386606,3.9891,5,,hazel,,fair,35to44,230
13715,worstever,P386606,3.9891,4,,blue,,olive,over54,132
13716,Czech1908,P386606,3.9891,4,,brown,,medium,over54,333
13717,blondie0825,P386606,3.9891,4,,blue,,fair,25to34,130
13718,Silviaxxxgd,P386606,3.9891,5,,hazel,,light,18to24,231
13719,Ekstrom503,P386606,3.9891,2,,,,,,439
13720,Krellis,P386606,3.9891,5,,blue,,light,35to44,131
13721,mccmini,P386606,3.9891,5,,hazel,,light,45to54,231
13722,Nikkinik1,P386606,3.9891,5,,,,,,439
13723,gdogg,P386606,3.9891,5,,green,,medium,45to54,033
13724,blueberrysmum,P386606,3.9891,5,,blue,,light,45to54,131
13725,txlipfreak,P386606,3.9891,5,,,,,,439
13726,giraffy22,P386606,3.9891,5,,blue,,fair,35to44,130
13727,natmont,P386606,3.9891,5,,brown,,medium,35to44,333
13728,missbrenda,P386606,3.9891,5,,blue,,fair,over54,130
13729,jonimo,P386606,3.9891,5,,brown,,light,over54,331
13730,leiris,P433130,4.2069,5,normal,blue,brunette,fair,,110
13731,lcabael,P433130,4.2069,5,oily,brown,brunette,medium,,313
13732,Kales107,P433130,4.2069,5,combination,brown,brunette,light,,311
13733,kaya1992,P433130,4.2069,4,dry,brown,black,fair,,340
13734,Daehn,P433130,4.2069,5,combination,green,gray,porcelain,over54,065
13735,devi88,P433130,4.2069,5,oily,brown,black,tan,25to34,344
13736,stellarstila,P433130,4.2069,5,dry,blue,blonde,fair,,120
13737,bretagnesade,P433130,4.2069,5,combination,brown,black,dark,,347
13738,db0415,P433130,4.2069,5,dry,green,blonde,fair,,020
13739,chrisbonvini,P433130,4.2069,5,dry,brown,blonde,fair,,320
13740,catsmeow5150,P433130,4.2069,5,combination,blue,blonde,medium,,123
13741,Heather03,P433130,4.2069,5,dry,blue,blonde,fair,,120
13742,CeCe755,P433130,4.2069,5,combination,brown,brunette,light,,311
13743,sparklyblind,P433130,4.2069,4,combination,brown,black,fair,,340
13744,maria108,P433130,4.2069,4,dry,brown,brunette,medium,,313
13745,lynn907,P433130,4.2069,5,dry,green,brunette,light,,011
13746,Buootiful,P433130,4.2069,5,dry,brown,brunette,medium,over54,313
13747,VeryPicky18,P433130,4.2069,5,,,,,,439
13748,Allieb448,P433130,4.2069,5,dry,hazel,blonde,fair,,220
13749,blueroze2001,P433130,4.2069,5,combination,brown,black,medium,25to34,343
13750,PinUpHilda,P433130,4.2069,5,dry,blue,blonde,fair,25to34,120
13751,ashfr,P433130,4.2069,4,combination,blue,brunette,fair,,110
13752,makeupforeliza,P433130,4.2069,4,combination,brown,black,medium,,343
13753,Amarantine,P433130,4.2069,4,dry,green,black,porcelain,25to34,045
13754,Sunnysmom,P433130,4.2069,5,dry,green,black,light,,041
13755,ChiChiLuv,P433130,4.2069,1,combination,blue,blonde,light,,121
13756,debstewie,P433130,4.2069,4,combination,hazel,brunette,light,,211
13757,verticus,P433130,4.2069,5,combination,hazel,black,porcelain,18to24,245
13758,catibu,P433130,4.2069,5,combination,brown,black,medium,,343
13759,Kahlua375,P433130,4.2069,5,combination,gray,blonde,light,,521
13760,Patchwit,P433130,4.2069,1,dry,brown,brunette,medium,,313
13761,kk28cc,P433130,4.2069,3,combination,brown,auburn,medium,,353
13762,miltoncat,P433130,4.2069,5,combination,blue,auburn,porcelain,,155
13763,Ashlais,P433130,4.2069,1,combination,green,red,fair,,000
13764,CLilly,P433130,4.2069,4,normal,brown,brunette,olive,45to54,312
13765,QueenMummie,P433130,4.2069,1,normal,green,brunette,medium,,013
13766,AngelSW,P433130,4.2069,1,normal,blue,black,fair,,140
13767,r8ch7993,P433130,4.2069,3,combination,hazel,blonde,medium,,223
13768,OnStage929,P433130,4.2069,2,combination,gray,black,fair,,540
13769,AGNM,P433130,4.2069,1,combination,brown,black,olive,,342
13770,verybecca,P433130,4.2069,1,oily,brown,brunette,olive,,312
13771,ljinatl,P433130,4.2069,2,oily,green,brunette,light,,011
13772,Tinadevoteegirl,P433130,4.2069,3,combination,green,red,medium,,003
13773,stefanie1965,P433130,4.2069,3,normal,hazel,brunette,light,,211
13774,superdianita23,P433130,4.2069,1,normal,brown,black,tan,,344
13775,sffroggy,P433130,4.2069,1,normal,blue,blonde,fair,,120
13776,giabudaghi,P433130,4.2069,5,normal,,blonde,porcelain,,425
13777,hdl56,P433130,4.2069,5,combination,brown,brunette,medium,,313
13778,ellet,P433130,4.2069,4,combination,brown,blonde,fair,,320
13779,Flamingo808,P433130,4.2069,4,normal,hazel,blonde,light,18to24,221
13780,Vanei,P433130,4.2069,5,oily,hazel,brunette,tan,,214
13781,sparklyblind,P433130,4.2069,4,combination,brown,black,fair,,340
13783,pequenari,P433130,4.2069,4,combination,blue,black,porcelain,18to24,145
13784,sparklyblind,P433130,4.2069,4,combination,brown,black,fair,,340
13785,Sarash77,P433130,4.2069,5,normal,,,fair,,430
13786,amerie,P433130,4.2069,5,oily,brown,black,medium,18to24,343
13787,indiechiq,P433130,4.2069,5,combination,blue,blonde,fair,,120
13788,Skiyir,P433130,4.2069,5,combination,brown,black,light,25to34,341
13789,WitchyKilljoy,P433130,4.2069,4,combination,hazel,brunette,light,,211
13790,leahboo,P433130,4.2069,5,dry,brown,brunette,tan,,314
13791,KBitty,P433130,4.2069,5,normal,brown,brunette,medium,35to44,313
13792,jm3e3e,P433130,4.2069,5,combination,brown,brunette,medium,,313
13793,mevangel,P433130,4.2069,5,combination,green,auburn,light,,051
13794,violet4me,P433130,4.2069,4,combination,hazel,black,tan,,244
13795,alais,P433130,4.2069,5,combination,blue,blonde,fair,35to44,120
13796,AngelicaRose16,P433130,4.2069,5,combination,brown,brunette,olive,25to34,312
13797,aliyabear,P433130,4.2069,2,dry,hazel,black,olive,,242
13798,weinda,P433130,4.2069,4,combination,brown,brunette,medium,,313
13799,BetsyTeas,P433130,4.2069,3,dry,gray,blonde,light,,521
13800,ilanitlitman,P433130,4.2069,5,normal,hazel,brunette,fair,,210
13801,gracieallen5,P433130,4.2069,5,normal,hazel,brunette,fair,,210
13802,Mash14,P433130,4.2069,5,combination,gray,brunette,fair,,510
13803,Crystal1979,P433130,4.2069,5,combination,blue,blonde,porcelain,,125
13804,brooklynD,P433130,4.2069,5,combination,green,brunette,medium,,013
13805,alhfatima,P433130,4.2069,5,combination,hazel,brunette,medium,25to34,213
13806,AMO18,P433130,4.2069,2,combination,brown,brunette,medium,,313
13807,KittyLynnNYC,P433130,4.2069,3,combination,blue,black,porcelain,,145
13808,WildWon,P433130,4.2069,4,combination,green,black,fair,,040
13809,molldolled,P433130,4.2069,4,combination,blue,brunette,fair,,110
13810,bifurious,P433130,4.2069,5,combination,hazel,brunette,tan,,214
13811,tealabee92,P433130,4.2069,5,combination,hazel,brunette,fair,,210
13812,Kim888,P433130,4.2069,4,dry,brown,brunette,medium,,313
13813,cutetokii,P433130,4.2069,5,normal,green,blonde,porcelain,18to24,025
13814,ZadaRose,P433130,4.2069,5,dry,green,gray,fair,over54,060
13815,SiskoPup,P433130,4.2069,4,combination,hazel,brunette,light,,211
13816,alexanda,P433130,4.2069,5,dry,brown,black,tan,,344
13817,newshoes,P433130,4.2069,5,normal,brown,black,deep,,346
13818,yuugure,P433130,4.2069,5,combination,brown,black,medium,,343
13819,LisaEff,P433130,4.2069,5,combination,brown,brunette,light,25to34,311
13820,MsNatattakk,P433130,4.2069,5,combination,brown,black,,,349
13821,AngieMaria22,P433130,4.2069,5,combination,brown,brunette,medium,,313
13822,Saperlipopette,P433130,4.2069,3,,,brunette,,,419
13823,Peaches2177,P433130,4.2069,5,dry,brown,brunette,light,,311
13824,sarahely,P433130,4.2069,4,normal,brown,brunette,light,,311
13825,brittanya32,P433130,4.2069,4,dry,blue,auburn,fair,,150
13826,katya2032,P433130,4.2069,5,combination,,brunette,light,,411
13827,AJW3,P433130,4.2069,4,combination,blue,blonde,fair,,120
13828,Ampcakeface,P433130,4.2069,5,combination,blue,brunette,light,,111
13829,njkayy,P433130,4.2069,4,combination,green,brunette,light,,011
13830,LilithKnight,P375369,4.4731,2,combination,brown,brunette,medium,,313
13831,oliteix,P375369,4.4731,5,,,,,,439
13832,DrJaneH,P375369,4.4731,5,,brown,,medium,over54,333
13833,Morgan1197,P375369,4.4731,5,,,,,,439
13834,Gera03,P375369,4.4731,5,,,,,,439
13835,addict2perfume,P375369,4.4731,5,,,,,18to24,439
13836,lilpnyc,P375369,4.4731,5,,brown,,olive,25to34,332
13837,pecancandy,P375369,4.4731,5,,brown,,olive,25to34,332
13838,sheabens,P375369,4.4731,2,,,,,35to44,439
13839,Brunswick146,P375369,4.4731,5,,brown,,medium,over54,333
13840,venetians,P375369,4.4731,5,,brown,,light,25to34,331
13841,sparklinggeos,P375369,4.4731,4,,brown,,light,25to34,331
13842,noladarling,P375369,4.4731,5,,brown,,deep,35to44,336
13843,Emma1781,P375369,4.4731,5,,,,,,439
13844,BeautifulBubby,P375369,4.4731,5,,hazel,,medium,over54,233
13845,chilepeppa,P375369,4.4731,4,,gray,,light,over54,531
13846,LadySabra,P375369,4.4731,5,,brown,,olive,18to24,332
13847,kstamp,P375369,4.4731,5,,blue,,fair,18to24,130
13848,fakeblonde,P375369,4.4731,3,,brown,,light,45to54,331
13849,MKMKMK,P375369,4.4731,5,,,,,,439
13850,diamonddaze,P375369,4.4731,5,,,,,45to54,439
13851,NilesCJ,P375369,4.4731,5,,brown,,medium,25to34,333
13852,LSDaniels,P375369,4.4731,3,,brown,,light,25to34,331
13853,annapie,P375369,4.4731,5,,brown,,fair,18to24,330
13854,ncg1110,P375369,4.4731,5,,hazel,,medium,25to34,233
13855,hollyholly,P375369,4.4731,5,,,,,over54,439
13856,crunchypb,P375369,4.4731,5,,,,light,,431
13857,GiannaGeroldi,P375369,4.4731,5,,,,,,439
13858,clasen,P375369,4.4731,5,,green,,fair,35to44,030
13859,bigredwig,P375369,4.4731,5,,hazel,,fair,45to54,230
13860,lulu68,P375369,4.4731,5,,blue,,fair,45to54,130
13861,cindycandy123,P375369,4.4731,4,,hazel,,light,,231
13862,Lynsiexo,P375369,4.4731,5,,,,,,439
13863,peacheskat,P375369,4.4731,4,,brown,,medium,25to34,333
13864,VickiMakeup,P375369,4.4731,5,,blue,,light,35to44,131
13865,ltproductlover,P375369,4.4731,5,,,,,,439
13866,fulltothebrim,P375369,4.4731,5,,brown,,medium,over54,333
13867,ohbunnababy,P375369,4.4731,5,,,,,,439
13868,TinaG91,P375369,4.4731,5,,green,,light,25to34,031
13869,desertgirl501,P375369,4.4731,5,,,,,,439
13870,ambercoon,P375369,4.4731,5,,hazel,,light,35to44,231
13871,liljay1773,P375369,4.4731,3,,brown,,light,25to34,331
13872,sueshop,P375369,4.4731,4,,brown,,light,45to54,331
13873,NinaBelen,P375369,4.4731,5,,,,,,439
13874,MeeMawZ,P375369,4.4731,5,,hazel,,fair,35to44,230
13875,missfawn,P375369,4.4731,5,,green,,fair,25to34,030
13876,beecat88,P375369,4.4731,5,,brown,,medium,25to34,333
13877,starrynight11,P375369,4.4731,5,,blue,,light,25to34,131
13878,mojokitty,P375369,4.4731,5,,,,,45to54,439
13879,jennywoah,P375369,4.4731,5,,,,,,439
13880,Gibbygibson,P375369,4.4731,4,,,,,,439
13881,shooshieushoosh,P375369,4.4731,5,,brown,,medium,35to44,333
13882,rupstergirl,P375369,4.4731,5,,,,,35to44,439
13883,sunnypark,P375369,4.4731,5,,,,,,439
13884,smg333,P375369,4.4731,5,,,,,,439
13885,Lyn55,P375369,4.4731,4,,brown,,light,over54,331
13886,ShermanGal,P375369,4.4731,5,,brown,,medium,35to44,333
13887,litchou,P375369,4.4731,5,,hazel,,light,35to44,231
13888,veritabelle,P375369,4.4731,3,,brown,,light,25to34,331
13889,madeline93,P375369,4.4731,4,,,,,,439
13890,KerryGil,P375369,4.4731,4,,brown,,light,25to34,331
13891,HMNewbie,P375369,4.4731,5,,brown,,fair,45to54,330
13892,jessicacwang,P375369,4.4731,4,,brown,,medium,25to34,333
13893,hachi94,P375369,4.4731,5,,brown,,light,18to24,331
13894,pnktaffee,P375369,4.4731,5,,hazel,,light,35to44,231
13895,ABomb83,P375369,4.4731,5,,blue,,light,25to34,131
13896,azlibrarylady,P375369,4.4731,5,,,,,over54,439
13897,Cassprz,P375369,4.4731,1,,,,,,439
13898,KristenC24,P375369,4.4731,4,,,,,,439
13899,mcupcaket,P375369,4.4731,5,,,,,,439
13900,Carolynnea,P375369,4.4731,4,,,,,,439
13901,LindaLZ,P375369,4.4731,5,,brown,,medium,45to54,333
13902,ttony,P375369,4.4731,5,,,,,,439
13903,La88888888,P375369,4.4731,5,,,,,25to34,439
13904,alexiscentric,P375369,4.4731,5,,brown,,dark,35to44,337
13905,jmnyc180,P375369,4.4731,4,,brown,,light,25to34,331
13906,gransan,P375369,4.4731,5,,,,,,439
13907,vinaM,P375369,4.4731,5,,,,,,439
13908,katorade722,P375369,4.4731,5,,hazel,,light,25to34,231
13909,dbcami,P375369,4.4731,5,,blue,,fair,45to54,130
13910,bookiebaby,P375369,4.4731,5,,brown,,medium,18to24,333
13911,phyllisb,P375369,4.4731,3,,,,,,439
13912,LaNiRo,P375369,4.4731,5,combination,brown,black,ebony,over54,348
13913,RLWN,P375369,4.4731,4,normal,brown,brunette,medium,,313
13914,crewelmoi,P375369,4.4731,4,,blue,,light,35to44,131
13915,lucyloo13,P375369,4.4731,5,,green,,fair,18to24,030
13916,CaramelKissed,P375369,4.4731,4,,brown,,olive,25to34,332
13917,shrinkymama,P375369,4.4731,5,,hazel,,medium,over54,233
13918,Lekkijp,P375369,4.4731,5,,green,,light,25to34,031
13919,shoppingmaven,P375369,4.4731,5,,brown,,light,over54,331
13920,Audiebun,P375369,4.4731,5,,blue,,fair,25to34,130
13921,bombshell30,P375369,4.4731,4,,green,,light,25to34,031
13922,Kimuchan,P375369,4.4731,4,,gray,,fair,25to34,530
13923,TKKKK,P375369,4.4731,5,,,,,,439
13924,babyjohn,P375369,4.4731,5,,,,,,439
13925,jachang,P375369,4.4731,3,normal,brown,brunette,porcelain,,315
13926,iamaprettylady,P375369,4.4731,5,,brown,,light,35to44,331
13927,ckr60062,P375369,4.4731,5,,blue,,fair,18to24,130
13928,PhoebeKate,P375369,4.4731,5,,hazel,,light,25to34,231
13929,colleenmw,P375369,4.4731,5,,,,,35to44,439
13930,remsnan,P432332,3.9474,5,dry,brown,brunette,light,,311
13931,kik2121,P432332,3.9474,5,combination,blue,blonde,light,,121
13932,sivmr,P432332,3.9474,4,normal,green,blonde,fair,,020
13933,Nazumie,P432332,3.9474,5,normal,blue,brunette,light,,111
13934,MedievalChick,P432332,3.9474,5,combination,blue,blonde,light,,121
13935,njgirl26,P432332,3.9474,4,normal,green,blonde,light,,021
13936,KishaGD,P432332,3.9474,2,dry,brown,brunette,dark,,317
13937,rhose76,P432332,3.9474,5,combination,brown,black,medium,,343
13938,jennithan,P432332,3.9474,1,combination,green,blonde,light,,021
13939,LexiJeanne3,P432332,3.9474,4,dry,blue,blonde,medium,,123
13940,NicoleKem,P432332,3.9474,4,oily,hazel,brunette,fair,,210
13941,Roxxiechick,P432332,3.9474,5,dry,brown,black,medium,,343
13942,LiBu,P432332,3.9474,1,normal,green,blonde,fair,35to44,020
13943,tukhta,P432332,3.9474,1,dry,brown,brunette,medium,,313
13944,sannaxo,P432332,3.9474,2,combination,brown,black,deep,,346
13945,shajoo,P432332,3.9474,5,combination,brown,brunette,light,,311
13946,lorim12959,P432332,3.9474,5,dry,green,blonde,fair,over54,020
13947,farahhbear,P432332,3.9474,3,combination,brown,blonde,medium,,323
13948,Mizbuttonz,P432332,3.9474,5,combination,,brunette,fair,,410
13949,JessicaLM8,P432332,3.9474,3,normal,green,brunette,light,,011
13950,AnTIdotE141,P432332,3.9474,5,combination,brown,black,tan,,344
13951,Rockinbeauty84,P432332,3.9474,5,combination,brown,brunette,olive,,312
13952,Sukkib,P432332,3.9474,5,normal,blue,blonde,tan,,124
13953,ardz2,P432332,3.9474,5,,brown,brunette,fair,,310
13954,deefohshort,P432332,3.9474,2,combination,brown,brunette,light,over54,311
13955,teenie26,P432332,3.9474,5,combination,brown,brunette,light,,311
13956,Bridges1013,P432332,3.9474,5,combination,brown,brunette,light,,311
13957,Monfer,P432332,3.9474,5,dry,brown,brunette,medium,,313
13958,ellahpanda,P432332,3.9474,5,combination,brown,black,tan,,344
13959,NorthChild,P432332,3.9474,4,combination,blue,brunette,fair,,110
13960,kariel111,P432332,3.9474,2,combination,green,red,fair,,000
13961,Nisa84,P432332,3.9474,3,combination,brown,black,olive,,342
13962,CelestialMess,P432332,3.9474,5,combination,hazel,black,porcelain,,245
13963,madeleinet,P432332,3.9474,5,combination,green,brunette,light,,011
13964,DanaeK2,P432332,3.9474,1,normal,brown,blonde,medium,,323
13965,amandaxm,P432332,3.9474,5,normal,blue,brunette,porcelain,,115
13966,sonobellissimo,P432332,3.9474,5,normal,blue,brunette,medium,,113
13967,sharona1980,P432332,3.9474,4,oily,hazel,brunette,fair,,210
13968,2Drycheeks,P432503,4.4615,4,dry,brown,black,fair,,340
13969,hileysweety,P432503,4.4615,5,dry,brown,brunette,olive,,312
13970,PhotographerSue,P432503,4.4615,5,oily,green,brunette,medium,45to54,013
13972,rikkie7,P432503,4.4615,4,normal,brown,blonde,olive,,322
13973,JBiddy,P432503,4.4615,5,oily,blue,red,fair,,100
13974,lynju27,P432503,4.4615,5,dry,brown,blonde,medium,,323
13975,enron9,P432503,4.4615,2,combination,green,blonde,light,,021
13976,iremunoz,P432503,4.4615,5,combination,brown,brunette,olive,35to44,312
13977,sweetpetuky,P432503,4.4615,5,combination,brown,blonde,medium,,323
13978,angimama,P432503,4.4615,5,combination,brown,auburn,fair,,350
13979,paulathewitch,P432503,4.4615,4,combination,brown,brunette,light,,311
13980,apfeffer,P432503,4.4615,4,normal,green,blonde,light,,021
13981,torontomapleleaf,P439638,4.6875,5,dry,blue,blonde,fair,over54,120
13982,ModlyChic,P439638,4.6875,5,combination,blue,blonde,light,,121
13983,FatCatFashion,P439638,4.6875,5,combination,brown,blonde,light,,321
13984,Jenger14,P439638,4.6875,5,normal,green,brunette,porcelain,18to24,015
13985,GogaMarti,P439638,4.6875,5,combination,green,blonde,porcelain,,025
13986,Christine225,P439638,4.6875,4,dry,blue,brunette,porcelain,,115
13987,starlettohara,P439638,4.6875,5,combination,brown,brunette,medium,,313
13988,Wennnnnnjie,P439638,4.6875,5,combination,,black,medium,,443
13989,Yuanxincai,P439638,4.6875,5,,,,,,439
13990,Hedwige,P439638,4.6875,5,dry,blue,auburn,porcelain,18to24,155
13991,cc3y3,P439638,4.6875,5,combination,brown,auburn,fair,,350
13992,Jialin4869,P439638,4.6875,5,dry,brown,black,light,,341
13993,htexas,P439638,4.6875,5,dry,brown,brunette,medium,,313
13994,hamiltonnance,P439638,4.6875,5,dry,blue,brunette,light,over54,111
13995,ANNYZZ,P439638,4.6875,1,oily,brown,brunette,medium,,313
13996,CorneliaYu,P439638,4.6875,5,normal,brown,black,medium,,343
13997,SwiftySwift,P407709,4.52,5,,,,,,439
13998,sciencechick86,P407709,4.52,5,,brown,,light,25to34,331
13999,SooMuchMakeup,P407709,4.52,4,combination,brown,black,deep,35to44,346
14000,WuWendy,P407709,4.52,5,dry,hazel,brunette,fair,,210
14001,nina62,P407709,4.52,5,,brown,,light,45to54,331
